transaction_id,at,truck_name,truck_description,has_card_reader,fsa_rating,payment_method,total
3417,2026-01-10 11:34:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,799.0
3418,2026-01-10 11:36:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,499.0
4837,2026-01-10 11:37:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,500.0
3419,2026-01-10 11:37:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,799.0
3420,2026-01-10 11:38:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Cash,499.0
3421,2026-01-10 11:38:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,799.0
1299,2026-01-10 11:38:00,Burrito Madness,An authentic taste of Mexico.,True,4,Cash,700.0
3424,2026-01-10 11:39:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Cash,799.0
3423,2026-01-10 11:39:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,499.0
3422,2026-01-10 11:39:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,799.0
3425,2026-01-10 11:40:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Cash,499.0
3426,2026-01-10 11:41:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,199.0
3943,2026-01-10 11:41:00,Hartmann's Jellied Eels,A taste of history with this classic English dish.,True,4,Cash,399.0
3427,2026-01-10 11:42:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,199.0
3428,2026-01-10 11:43:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Cash,499.0
3429,2026-01-10 11:44:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Cash,499.0
1300,2026-01-10 11:44:00,Burrito Madness,An authentic taste of Mexico.,True,4,Card,969.0
3430,2026-01-10 11:44:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,499.0
4838,2026-01-10 11:44:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,500.0
3432,2026-01-10 11:45:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Cash,199.0
3431,2026-01-10 11:45:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Cash,199.0
3434,2026-01-10 11:46:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Cash,299.0
3433,2026-01-10 11:46:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Cash,1299.0
3435,2026-01-10 11:47:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Cash,799.0
3437,2026-01-10 11:48:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Cash,499.0
3436,2026-01-10 11:48:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Cash,799.0
3438,2026-01-10 11:48:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,799.0
3439,2026-01-10 11:49:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Cash,199.0
3440,2026-01-10 11:50:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Cash,499.0
3441,2026-01-10 11:50:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Cash,1299.0
1301,2026-01-10 11:51:00,Burrito Madness,An authentic taste of Mexico.,True,4,Card,700.0
3442,2026-01-10 11:53:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,799.0
3443,2026-01-10 11:53:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Cash,199.0
3944,2026-01-10 11:54:00,Hartmann's Jellied Eels,A taste of history with this classic English dish.,True,4,Card,399.0
3446,2026-01-10 11:54:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Cash,299.0
3445,2026-01-10 11:54:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,499.0
4839,2026-01-10 11:54:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,500.0
3444,2026-01-10 11:54:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,299.0
3447,2026-01-10 11:55:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,799.0
1302,2026-01-10 11:56:00,Burrito Madness,An authentic taste of Mexico.,True,4,Cash,930.0
3449,2026-01-10 11:56:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,499.0
3448,2026-01-10 11:56:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Cash,499.0
4840,2026-01-10 11:57:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,500.0
3450,2026-01-10 11:57:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Cash,799.0
3451,2026-01-10 11:57:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Cash,799.0
1303,2026-01-10 11:58:00,Burrito Madness,An authentic taste of Mexico.,True,4,Cash,700.0
3452,2026-01-10 11:58:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Cash,799.0
3453,2026-01-10 11:59:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,799.0
3455,2026-01-10 12:00:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Cash,799.0
3454,2026-01-10 12:00:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,499.0
3945,2026-01-10 12:00:00,Hartmann's Jellied Eels,A taste of history with this classic English dish.,True,4,Card,399.0
3456,2026-01-10 12:02:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,299.0
3457,2026-01-10 12:03:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Cash,499.0
3459,2026-01-10 12:03:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,799.0
3458,2026-01-10 12:03:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,199.0
3460,2026-01-10 12:04:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,799.0
4841,2026-01-10 12:04:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,500.0
1304,2026-01-10 12:04:00,Burrito Madness,An authentic taste of Mexico.,True,4,Card,700.0
3461,2026-01-10 12:07:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,499.0
1305,2026-01-10 12:07:00,Burrito Madness,An authentic taste of Mexico.,True,4,Cash,950.0
5455,2026-01-10 12:09:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",False,3,Cash,599.0
3462,2026-01-10 12:09:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,499.0
1306,2026-01-10 12:09:00,Burrito Madness,An authentic taste of Mexico.,True,4,Cash,700.0
1307,2026-01-10 12:09:00,Burrito Madness,An authentic taste of Mexico.,True,4,Cash,950.0
3463,2026-01-10 12:10:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Cash,799.0
1308,2026-01-10 12:11:00,Burrito Madness,An authentic taste of Mexico.,True,4,Cash,700.0
3464,2026-01-10 12:11:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Cash,799.0
4842,2026-01-10 12:12:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,500.0
3466,2026-01-10 12:13:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,499.0
3465,2026-01-10 12:13:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,799.0
3946,2026-01-10 12:14:00,Hartmann's Jellied Eels,A taste of history with this classic English dish.,True,4,Card,99.0
1309,2026-01-10 12:15:00,Burrito Madness,An authentic taste of Mexico.,True,4,Cash,700.0
3467,2026-01-10 12:15:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Cash,1299.0
3468,2026-01-10 12:17:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Cash,799.0
3469,2026-01-10 12:18:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,499.0
1310,2026-01-10 12:19:00,Burrito Madness,An authentic taste of Mexico.,True,4,Cash,910.0
3470,2026-01-10 12:19:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,299.0
3471,2026-01-10 12:20:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Cash,499.0
4843,2026-01-10 12:20:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,1010.0
1311,2026-01-10 12:22:00,Burrito Madness,An authentic taste of Mexico.,True,4,Cash,850.0
3472,2026-01-10 12:22:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,499.0
3473,2026-01-10 12:23:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,499.0
1312,2026-01-10 12:23:00,Burrito Madness,An authentic taste of Mexico.,True,4,Cash,700.0
3474,2026-01-10 12:24:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,299.0
3475,2026-01-10 12:25:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,299.0
3476,2026-01-10 12:27:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Cash,799.0
3478,2026-01-10 12:28:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,499.0
3947,2026-01-10 12:28:00,Hartmann's Jellied Eels,A taste of history with this classic English dish.,True,4,Cash,99.0
3477,2026-01-10 12:28:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,199.0
3479,2026-01-10 12:28:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,199.0
3480,2026-01-10 12:28:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Cash,199.0
3483,2026-01-10 12:29:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Cash,299.0
3482,2026-01-10 12:29:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Cash,799.0
3481,2026-01-10 12:29:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,199.0
4844,2026-01-10 12:31:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,500.0
1314,2026-01-10 12:31:00,Burrito Madness,An authentic taste of Mexico.,True,4,Card,890.0
1313,2026-01-10 12:31:00,Burrito Madness,An authentic taste of Mexico.,True,4,Cash,700.0
3484,2026-01-10 12:31:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,1299.0
3948,2026-01-10 12:33:00,Hartmann's Jellied Eels,A taste of history with this classic English dish.,True,4,Card,399.0
3485,2026-01-10 12:33:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,1299.0
1315,2026-01-10 12:34:00,Burrito Madness,An authentic taste of Mexico.,True,4,Card,830.0
3487,2026-01-10 12:35:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Cash,799.0
3486,2026-01-10 12:35:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,799.0
3488,2026-01-10 12:36:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,499.0
3490,2026-01-10 12:37:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Cash,799.0
3489,2026-01-10 12:37:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,499.0
1318,2026-01-10 12:38:00,Burrito Madness,An authentic taste of Mexico.,True,4,Cash,700.0
1317,2026-01-10 12:38:00,Burrito Madness,An authentic taste of Mexico.,True,4,Cash,1030.0
1316,2026-01-10 12:38:00,Burrito Madness,An authentic taste of Mexico.,True,4,Card,700.0
4845,2026-01-10 12:40:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Cash,500.0
5456,2026-01-10 12:41:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",False,3,Cash,599.0
3491,2026-01-10 12:41:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,499.0
1319,2026-01-10 12:42:00,Burrito Madness,An authentic taste of Mexico.,True,4,Cash,700.0
3949,2026-01-10 12:42:00,Hartmann's Jellied Eels,A taste of history with this classic English dish.,True,4,Cash,399.0
4846,2026-01-10 12:43:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Cash,500.0
1321,2026-01-10 12:45:00,Burrito Madness,An authentic taste of Mexico.,True,4,Cash,700.0
1320,2026-01-10 12:45:00,Burrito Madness,An authentic taste of Mexico.,True,4,Cash,930.0
3492,2026-01-10 12:45:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,499.0
1322,2026-01-10 12:47:00,Burrito Madness,An authentic taste of Mexico.,True,4,Cash,950.0
5457,2026-01-10 12:48:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",False,3,Cash,599.0
3950,2026-01-10 12:49:00,Hartmann's Jellied Eels,A taste of history with this classic English dish.,True,4,Card,99.0
4847,2026-01-10 12:49:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Cash,500.0
3493,2026-01-10 12:49:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,299.0
5458,2026-01-10 12:50:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",False,3,Cash,599.0
3494,2026-01-10 12:51:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,499.0
3495,2026-01-10 12:51:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,799.0
3496,2026-01-10 12:51:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Cash,499.0
1323,2026-01-10 12:51:00,Burrito Madness,An authentic taste of Mexico.,True,4,Cash,700.0
3497,2026-01-10 12:53:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Cash,499.0
3498,2026-01-10 12:55:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,799.0
4848,2026-01-10 12:55:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Card,500.0
3951,2026-01-10 12:55:00,Hartmann's Jellied Eels,A taste of history with this classic English dish.,True,4,Card,99.0
3499,2026-01-10 12:57:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,499.0
3500,2026-01-10 12:57:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,799.0
1324,2026-01-10 12:57:00,Burrito Madness,An authentic taste of Mexico.,True,4,Cash,700.0
5459,2026-01-10 12:57:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",False,3,Cash,499.0
3501,2026-01-10 12:59:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,1299.0
3502,2026-01-10 13:00:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Cash,799.0
4849,2026-01-10 13:00:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Cash,500.0
1325,2026-01-10 13:01:00,Burrito Madness,An authentic taste of Mexico.,True,4,Cash,700.0
3503,2026-01-10 13:02:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Cash,799.0
1327,2026-01-10 13:04:00,Burrito Madness,An authentic taste of Mexico.,True,4,Cash,700.0
3504,2026-01-10 13:04:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Cash,799.0
1326,2026-01-10 13:04:00,Burrito Madness,An authentic taste of Mexico.,True,4,Cash,700.0
1328,2026-01-10 13:06:00,Burrito Madness,An authentic taste of Mexico.,True,4,Cash,900.0
3505,2026-01-10 13:06:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,799.0
3506,2026-01-10 13:08:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",True,5,Card,499.0
3952,2026-01-10 13:09:00,Hartmann's Jellied Eels,A taste of history with this classic English dish.,True,4,Card,399.0
4850,2026-01-10 13:09:00,Yoghurt Heaven,"All the great tastes, but only some of the calories!",True,4,Cash,500.0
1329,2026-01-10 13:09:00,Burrito Madness,An authentic taste of Mexico.,True,4,Cash,700.0
